pPerm	pPearson
0.47499999999999998	0.40441845509650676
0.78000000000000003	0.57028380213144914
0.92000000000000004	0.34065564632402889
0.47499999999999998	0.82041419136706084
0.43000000000000005	0.69035109038934095
0.65999999999999992	0.50090710442671993
0.33999999999999997	0.5669983073024325
0.40500000000000003	0.69380283003953735
0.48999999999999999	0.8892118742955778
0.48999999999999999	0.8892118742955778
0.69999999999999996	0.30312263931031425
0.39000000000000001	0.61380312837704887
0.31000000000000005	0.53259463220098135
0.42000000000000004	0.7244709151515587
0.46499999999999997	0.82041419136706084
0.75	0.049298000408414054
0.63500000000000001	0.13250926609740415
0.39000000000000001	0.70194722532678866
1.0	0.0
0.67500000000000004	0.13250926609740415
0.98499999999999999	0.0
0.66999999999999993	0.31383365178850803
0.46999999999999997	0.82041419136706084
0.97999999999999998	0.0
0.69500000000000006	0.27758573968515765
0.27500000000000002	0.49442253130936087
0.77000000000000002	0.016951864110895231
0.36499999999999999	0.63482321599514235
0.48499999999999999	0.85054616106936098
0.81499999999999995	0.48742847360554842
0.64500000000000002	0.13250926609740415
0.42000000000000004	0.72560542384947802
0.34499999999999997	0.53259463220098135
0.25	0.33510638868287435
0.44499999999999995	0.72560542384947802
1.0	0.019338755035815277
0.90000000000000002	0.00010991517898946779
0.34499999999999997	0.53259463220098135
0.48499999999999999	0.8892118742955778
0.43000000000000005	0.72560542384947802
0.48499999999999999	0.8892118742955778
0.75	0.94763875120379903
0.094999999999999973	0.19056277554758436
0.84999999999999998	0.50547942018476721
0.48999999999999999	0.8892118742955778
0.29000000000000004	0.5669983073024325
0.47999999999999998	0.88921187429556248
1.0	0.34355689054550731
0.46499999999999997	0.82041419136706084
0.94999999999999996	0.74303420822589783
0.48499999999999999	0.88921187429556248
0.33499999999999996	0.39513475493535466
0.41000000000000003	0.19850502997380634
0.21999999999999997	0.33510638868287435
0.42500000000000004	0.72560542384947802
0.95499999999999996	0.18975015122078448
0.89000000000000001	0.097567369158301609
0.95999999999999996	0.88181893503142428
0.47499999999999998	0.82041419136706084
0.48499999999999999	0.8892118742955778
0.93999999999999995	0.0076393760917811719
0.625	0.6022940145151483
0.96999999999999997	0.84566580859889895
0.38500000000000001	0.61380312837704887
0.495	0.8892118742955778
0.48999999999999999	0.8892118742955778
0.26500000000000001	0.44467771736987149
0.47499999999999998	0.88921187429556248
0.10499999999999998	0.94737197022144592
0.80000000000000004	0.073859694536709888
0.95499999999999996	0.0015136567462578296
0.48999999999999999	0.8892118742955778
0.85499999999999998	0.0008131371401035374
1.0	0.014183905714016022
0.38	0.63495628655860503
0.73999999999999999	0.0027700815736824242
0.71500000000000008	0.86883191358970335
0.44499999999999995	0.77106379429951422
0.85999999999999999	0.052249547234780501
0.43000000000000005	0.82041419136706084
0.98999999999999999	0.73814801656451901
0.35499999999999998	0.67100333838010318
0.21499999999999997	0.39786135131272304
0.34999999999999998	0.63482321599514235
0.94499999999999995	0.32750889179610898
0.37	0.60451433010940692
0.77000000000000002	0.40714365434238364
1.0	7.3972772446234774e-08
0.36499999999999999	0.57252300864528349
0.78500000000000003	0.54809438614605499
0.90000000000000002	0.0013536295637159937
0.46999999999999997	0.85054616106936098
0.89000000000000001	0.12713811443976253
0.31999999999999995	0.55242349764209098
0.42500000000000004	0.75876502900051035
0.47499999999999998	0.88921187429556248
0.42500000000000004	0.7244709151515587
0.46499999999999997	0.85054616106936098
0.44499999999999995	0.98839358347022765
0.36499999999999999	0.63482321599514235
0.074999999999999956	0.52882366024755256
0.96999999999999997	0.073938140852034359
0.375	0.63482321599514235
0.47499999999999998	0.82041419136706084
0.78000000000000003	0.36404757888707429
1.0	1.4553188079300148e-05
0.43500000000000005	0.72560542384947802
0.48499999999999999	0.85054616106936098
0.40500000000000003	0.61380312837704887
0.78000000000000003	0.0057300042682288102
0.255	0.35262501333138141
0.47999999999999998	0.82041419136706084
0.39500000000000002	0.61380312837704887
0.45999999999999996	0.73049063157559591
0.47999999999999998	0.85054616106936098
0.72499999999999998	0.14295495185969737
0.47999999999999998	0.8892118742955778
0.95499999999999996	0.4224196695692306
0.14000000000000001	0.97693650656348507
0.67999999999999994	0.44470590401782306
0.26500000000000001	0.49442253130936087
0.48999999999999999	0.8892118742955778
0.95499999999999996	0.048778750463894627
0.21999999999999997	0.33510638868287435
0.46499999999999997	0.82041419136706084
0.47999999999999998	0.88921187429556248
0.39500000000000002	0.61380312837704887
1.0	1.0191137986883531e-13
0.19499999999999995	0.26871152965674183
0.90000000000000002	0.071081643052339605
0.96999999999999997	0.47802122699683214
0.75	0.30312263931031425
0.88500000000000001	0.37327520908990863
0.064999999999999947	0.93387471310099823
0.30500000000000005	0.046005004673420509
0.30000000000000004	0.53240791954118261
0.34999999999999998	0.63482321599514235
0.37	0.57252300864528349
0.60999999999999999	0.059468531509707406
0.98499999999999999	0.0
0.44999999999999996	0.82041419136706084
0.38	0.61380312837704887
0.46999999999999997	0.85054616106936098
0.54499999999999993	0.70793784378467794
0.70500000000000007	0.3031226393103148
0.40000000000000002	0.61380312837704887
0.57499999999999996	0.40441845509650676
1.0	0.0
0.44999999999999996	0.82041419136706084
0.45999999999999996	0.82041419136706084
0.44499999999999995	0.72560542384947802
0.44499999999999995	0.77106379429951422
0.28500000000000003	0.52039261521073543
0.66999999999999993	0.3377856551953603
0.745	0.073938140852034609
0.495	0.88921187429556248
0.47499999999999998	0.85054616106936098
0.44999999999999996	0.77106379429951422
0.65000000000000002	0.53029727678065919
0.43500000000000005	0.72560542384947802
0.15500000000000003	0.97693650656348507
0.53000000000000003	0.83487820686473591
0.95499999999999996	7.5876804983782998e-09
0.055000000000000049	0.20058179220281869
0.47499999999999998	0.85054616106936098
0.47999999999999998	0.85054616106936098
0.48999999999999999	0.8892118742955778
0.46499999999999997	0.82041419136706084
0.47999999999999998	0.85054616106936098
0.22999999999999998	0.13305517218172661
0.40000000000000002	0.72560542384947802
0.73499999999999999	0.46910546666231845
0.16000000000000003	0.97693650656348507
0.45499999999999996	0.82041419136706084
0.71500000000000008	0.71604228760033606
0.47499999999999998	0.82041419136706084
0.43000000000000005	0.72560542384947802
0.45499999999999996	0.79881591764806426
0.47999999999999998	0.88921187429556248
0.48499999999999999	0.85054616106936098
0.21499999999999997	0.39786135131272304
0.91000000000000003	0.029328755691356186
0.96999999999999997	0.078987342428300397
0.48499999999999999	0.79444394421478204
0.92000000000000004	0.96242928123611582
0.33999999999999997	0.55242349764209098
0.30000000000000004	0.52039261521073543
0.90500000000000003	0.85620861814772165
1.0	0.0
0.44499999999999995	0.77106379429951422
0.41000000000000003	0.72560542384947802
0.69500000000000006	0.530739306806711
0.40500000000000003	0.61380312837704887
0.46499999999999997	0.82041419136706084
0.41000000000000003	0.75876502900051035
0.47999999999999998	0.8892118742955778
0.53000000000000003	0.9386088660972044
0.31499999999999995	0.53259463220098135
0.42500000000000004	0.7244709151515587
0.43999999999999995	0.75876502900051035
0.47999999999999998	0.8892118742955778
0.48999999999999999	0.82041419136706084
0.48999999999999999	0.88921187429556248
0.16000000000000003	0.97693650656348507
1.0	1.5342432604763254e-13
0.21499999999999997	0.33510638868287435
0.48999999999999999	0.8892118742955778
0.41000000000000003	0.72560542384947802
0.44999999999999996	0.75876502900051035
0.98499999999999999	0.0
0.47499999999999998	0.85054616106936098
0.26500000000000001	0.33510638868287435
0.20999999999999996	0.64812337831385647
1.0	1.8678198120648895e-07
0.245	0.39786135131272304
0.45499999999999996	0.79444394421478204
0.60499999999999998	1.0
0.48999999999999999	0.8892118742955778
0.71500000000000008	0.81282779661328619
1.0	0.0
0.93500000000000005	0.79186062425393722
0.47499999999999998	0.82041419136706084
0.81499999999999995	0.95540664050093471
0.70500000000000007	0.27758573968515765
0.48499999999999999	0.8892118742955778
0.87	0.27185015292893872
0.80000000000000004	0.023824950715241135
0.92999999999999994	0.53795155318613497
0.97499999999999998	0.0015136567462578296
0.48999999999999999	0.8892118742955778
0.094999999999999973	0.79045637044636707
0.65000000000000002	0.50090710442671993
0.36499999999999999	0.63482321599514235
0.43500000000000005	0.70194722532678866
0.14500000000000002	0.14389078586942911
0.34999999999999998	0.61380312837704887
0.96999999999999997	0.078987342428300397
0.45999999999999996	0.82041419136706084
0.12	0.30761945246601724
0.16500000000000004	0.97693650656348507
0.38	0.55242349764209098
0.98499999999999999	0.0
0.89500000000000002	0.65418263512213826
0.93999999999999995	0.88181893503142428
0.83999999999999997	0.73309194646119957
0.40500000000000003	0.72560542384947802
0.375	0.90555551479298846
0.47499999999999998	0.85054616106936098
0.33999999999999997	0.55242349764209098
0.97999999999999998	0.5554383084328296
0.42000000000000004	0.75876502900051035
0.77000000000000002	0.78557413435876544
0.46499999999999997	0.82041419136706084
0.32499999999999996	0.60451433010940692
0.65999999999999992	0.3377856551953603
0.68500000000000005	0.27758573968515765
1.0	0.0
0.34999999999999998	0.55242349764209098
0.35999999999999999	0.55242349764209098
0.47499999999999998	0.8892118742955778
0.35999999999999999	0.57252300864528349
0.47999999999999998	0.8892118742955778
0.82000000000000006	0.0027700815736824242
0.82999999999999996	0.24282282683410542
0.46499999999999997	0.82041419136706084
0.46999999999999997	0.79881591764806426
0.67500000000000004	0.13250926609740415
0.32499999999999996	0.53240791954118261
1.0	3.5568100561510795e-05
0.23999999999999999	0.33510638868287435
0.43999999999999995	0.63495628655860503
0.43500000000000005	0.69035109038934095
0.375	0.63495628655860503
0.37	0.57252300864528349
0.495	0.8892118742955778
0.82499999999999996	0.43616136743184153
0.40500000000000003	0.71134409610753124
0.47999999999999998	0.85054616106936098
0.45499999999999996	0.85054616106936098
1.0	0.00065607907795149645
0.72999999999999998	0.71828190432428751
0.48999999999999999	0.8892118742955778
0.91000000000000003	0.79186062425393722
0.42500000000000004	0.77106379429951422
0.39000000000000001	0.70194722532678866
0.92999999999999994	0.029328755691356186
0.48999999999999999	0.8892118742955778
0.82000000000000006	0.049298000408414054
0.37	0.63516785910807805
0.42500000000000004	0.7244709151515587
0.27000000000000002	0.49442253130936087
0.48999999999999999	0.88921187429556248
0.44999999999999996	0.70194722532678866
0.82999999999999996	0.90245685255451058
0.36499999999999999	0.61380312837704887
0.21999999999999997	0.33510638868287435
0.87	0.092389987728182438
0.76000000000000001	0.040004092432884587
0.68999999999999995	0.27758573968515765
0.41500000000000004	0.72560542384947802
0.95999999999999996	0.12713811443976253
0.41000000000000003	0.66840183209598436
0.33999999999999997	0.61380312837704887
0.59999999999999998	0.75505550346577788
0.38500000000000001	0.69380283003953735
0.48999999999999999	0.8892118742955778
0.66999999999999993	0.40714365434238364
0.47999999999999998	0.85054616106936098
0.92000000000000004	0.79186062425393722
0.93500000000000005	0.39420988137564827
0.46999999999999997	0.85054616106936098
0.12	0.79045637044636707
0.47999999999999998	0.85054616106936098
0.70500000000000007	0.3031226393103148
0.39500000000000002	0.57252300864528349
0.495	0.8892118742955778
0.82499999999999996	0.063768377651413743
0.46999999999999997	0.85054616106936098
0.47999999999999998	0.8892118742955778
0.96999999999999997	0.51271006746178138
0.27500000000000002	0.44467771736987149
0.48499999999999999	0.88921187429556248
0.495	0.88921187429556248
1.0	1.8678198120648895e-07
0.40000000000000002	0.63516785910807805
0.255	0.33510638868287435
0.43000000000000005	0.66840183209598436
0.15500000000000003	0.37515498456469143
0.44499999999999995	0.72560542384947802
0.45999999999999996	0.77106379429951422
0.39500000000000002	0.90555551479298846
0.18000000000000005	0.35650547757758277
0.47499999999999998	0.85054616106936098
0.98499999999999999	0.0
0.38	0.63495628655860503
0.11499999999999999	0.14389078586942911
0.46999999999999997	0.88921187429556248
0.38500000000000001	0.61380312837704887
1.0	0.006866587010736956
0.57000000000000006	0.74119737478944714
0.42000000000000004	0.72560542384947802
0.46499999999999997	0.82041419136706084
0.89500000000000002	0.12713811443976253
0.11499999999999999	0.14389078586942911
0.34999999999999998	0.63516785910807805
0.42000000000000004	0.72560542384947802
0.77500000000000002	0.30312263931031425
0.30500000000000005	0.52039261521073543
0.96999999999999997	1.3944273145823972e-18
0.48999999999999999	0.88921187429556248
0.97499999999999998	0.58063865003374371
0.45499999999999996	0.75876502900051035
0.42000000000000004	0.77106379429951422
0.92000000000000004	0.11402713122135526
0.97999999999999998	0.066942550900215156
0.16500000000000004	0.67849698129342784
1.0	0.00029738949192059872
0.32999999999999996	0.5669983073024325
0.55499999999999994	0.5158730225841508
0.62	0.31383365178850803
0.46999999999999997	0.79444394421478204
0.58499999999999996	1.0
0.48499999999999999	0.8892118742955778
0.46999999999999997	0.85054616106936098
0.36499999999999999	0.57252300864528349
0.46999999999999997	0.85054616106936098
0.46999999999999997	0.79881591764806426
0.44499999999999995	0.77106379429951422
0.73499999999999999	0.30312263931031425
0.72999999999999998	0.025237611632013889
0.81000000000000005	0.14553386638487242
0.91000000000000003	0.12713811443976253
0.40000000000000002	0.67100333838010318
0.14000000000000001	0.14389078586942911
0.93999999999999995	0.00078449887573174863
0.95499999999999996	2.2525913086016361e-12
0.91000000000000003	9.0527830560417706e-05
0.66500000000000004	0.27758573968515765
0.95999999999999996	2.2525913086016361e-12
0.46999999999999997	0.85054616106936098
0.63500000000000001	0.3377856551953603
0.64500000000000002	0.6022940145151483
0.98999999999999999	0.009301232214268389
0.51500000000000001	0.059468531509707406
0.41000000000000003	0.61380312837704887
0.43500000000000005	0.72560542384947802
0.055000000000000049	0.82455180432155606
1.0	7.3972772446234774e-08
0.38500000000000001	0.71134409610753124
0.98499999999999999	0.0
0.41000000000000003	0.52636540593912251
0.18999999999999995	0.26871152965674183
0.98499999999999999	0.0
0.48499999999999999	0.85054616106936098
0.45999999999999996	0.82041419136706084
0.48499999999999999	0.88921187429556248
0.43500000000000005	0.7244709151515587
0.73999999999999999	0.26401331509866999
0.45499999999999996	0.82041419136706084
0.33999999999999997	0.63482321599514235
0.42500000000000004	0.7244709151515587
0.96499999999999997	2.2525913086016361e-12
0.43999999999999995	0.72560542384947802
0.34999999999999998	0.63497651255312804
0.43000000000000005	0.63495628655860503
0.93999999999999995	0.0076393760917811719
0.33499999999999996	0.63482321599514235
0.97499999999999998	0.84566580859889895
0.48999999999999999	0.8892118742955778
0.48499999999999999	0.88921187429556248
0.53499999999999992	0.66840183209598436
0.45999999999999996	0.82041419136706084
0.94999999999999996	0.50850060605533309
0.89000000000000001	0.14553386638487242
0.65999999999999992	0.79126175961424305
0.45999999999999996	0.82041419136706084
0.29000000000000004	0.5669983073024325
0.45999999999999996	0.85054616106936098
0.82999999999999996	0.98494144201899114
0.79500000000000004	0.095506967042303395
0.43000000000000005	0.72560542384947802
0.18999999999999995	0.37515498456469143
0.47999999999999998	0.85054616106936098
0.98499999999999999	1.3944273145825332e-18
0.12	0.14389078586942911
0.22499999999999998	0.97693650656348507
0.66500000000000004	0.50090710442671993
0.80000000000000004	0.023824950715241135
0.79500000000000004	0.059248324426153104
0.46999999999999997	0.79444394421478204
0.44499999999999995	0.77797856538113608
0.65999999999999992	0.3377856551953603
0.90000000000000002	0.90019666742763027
0.43500000000000005	0.72560542384947802
0.17000000000000004	0.14389078586942911
0.69999999999999996	0.50090710442671993
0.47999999999999998	0.85054616106936098
0.35999999999999999	0.63482321599514235
0.80000000000000004	0.040004092432884587
0.22999999999999998	0.33510638868287435
0.48499999999999999	0.85054616106936098
1.0	0.0
0.41000000000000003	0.61380312837704887
0.57000000000000006	0.9386088660972044
0.745	0.54809438614605499
0.48999999999999999	0.8892118742955778
0.084999999999999964	0.82455180432155606
0.12	0.50196748832099192
0.41000000000000003	0.72560542384947802
0.45999999999999996	0.77106379429951422
0.48999999999999999	0.8892118742955778
0.48999999999999999	0.8892118742955778
0.21499999999999997	0.33510638868287435
0.43000000000000005	0.75876502900051035
0.34499999999999997	0.53259463220098135
0.70500000000000007	0.50090710442671993
0.47499999999999998	0.8892118742955778
0.43500000000000005	0.72560542384947802
1.0	0.00050849877380581339
0.73999999999999999	0.064791451708701667
0.59000000000000008	0.70153028608015666
0.41500000000000004	0.72560542384947802
0.074999999999999956	0.52882366024755256
0.47999999999999998	0.88921187429556248
0.98999999999999999	0.004075695544782861
0.95999999999999996	0.80739426956027249
0.44999999999999996	0.82041419136706084
0.33999999999999997	0.53259463220098135
0.39500000000000002	0.63495628655860503
0.495	0.88921187429556248
0.95499999999999996	0.4224196695692306
0.15500000000000003	0.97693650656348507
0.85999999999999999	0.81458178647272872
1.0	1.4553188079300148e-05
0.32999999999999996	0.61380312837704887
0.42000000000000004	0.72560542384947802
0.40500000000000003	0.72560542384947802
0.33499999999999996	0.57252300864528349
0.80000000000000004	0.023824950715241135
0.87	0.18443364760294134
0.53000000000000003	0.83487820686473591
0.22999999999999998	0.25952096346660569
0.48999999999999999	0.85054616106936098
0.46499999999999997	0.85054616106936098
0.43000000000000005	0.70194722532678866
0.14000000000000001	0.97693650656348507
0.71999999999999997	0.13250926609740482
0.43500000000000005	0.72560542384947802
0.47999999999999998	0.85054616106936098
0.51000000000000001	0.15976395128698928
0.97499999999999998	0.0
0.755	0.86883191358970335
0.92000000000000004	0.11402713122135526
0.42500000000000004	0.75876502900051035
0.26500000000000001	0.49442253130936087
0.46499999999999997	0.82041419136706084
0.95999999999999996	0.5554383084328296
0.97999999999999998	0.38023412162049053
0.93999999999999995	0.75508756681168432
0.35499999999999998	0.63497651255312804
0.48999999999999999	0.15976395128698928
0.80000000000000004	0.71604228760033606
0.32499999999999996	0.53259463220098135
0.94499999999999995	0.24602138910516172
0.48999999999999999	0.8892118742955778
0.32999999999999996	0.55242349764209098
0.30000000000000004	0.53240791954118261
0.41000000000000003	0.69380283003953735
0.47999999999999998	0.85054616106936098
0.48999999999999999	0.88921187429556248
0.26500000000000001	0.53240791954118261
0.64500000000000002	0.46910546666231845
1.0	7.3972772446234774e-08
0.94499999999999995	2.2525913086016361e-12
0.16500000000000004	0.34196822672686322
0.89000000000000001	0.0089355759601558362
0.96999999999999997	0.0015136567462578296
0.43500000000000005	0.72560542384947802
0.34999999999999998	0.55242349764209098
0.245	0.44467771736987149
0.68999999999999995	0.27758573968515765
0.52000000000000002	1.0
0.98999999999999999	0.00065607907795149645
0.47499999999999998	0.85054616106936098
0.68500000000000005	0.48742847360554842
0.26500000000000001	0.42094184102672039
0.96999999999999997	0.51271006746178138
0.71500000000000008	0.0028385580714384503
0.31000000000000005	0.52039261521073543
0.78000000000000003	0.1936214738276591
0.48499999999999999	0.8892118742955778
0.78000000000000003	0.30312263931031425
0.67999999999999994	0.030823701083771991
0.47999999999999998	0.8892118742955778
0.45499999999999996	0.82041419136706084
0.97999999999999998	1.3944273145825332e-18
0.46999999999999997	0.85054616106936098
0.33999999999999997	0.50772577850764944
0.66500000000000004	0.45435450690887491
0.65999999999999992	0.27758573968515765
0.45499999999999996	0.85054616106936098
0.47999999999999998	0.8892118742955778
0.38500000000000001	0.61380312837704887
0.46999999999999997	0.77106379429951422
0.47499999999999998	0.8892118742955778
1.0	0.0
0.95999999999999996	0.50736893405643624
0.46999999999999997	0.79444394421478204
0.094999999999999973	0.79045637044636707
0.45499999999999996	0.82041419136706084
0.30000000000000004	0.49442253130936087
0.15500000000000003	0.97693650656348507
0.29500000000000004	0.52039261521073543
0.47499999999999998	0.88921187429556248
0.35999999999999999	0.53259463220098135
0.43000000000000005	0.72560542384947802
0.22999999999999998	0.49442253130936087
1.0	2.8930620174637265e-10
1.0	0.014183905714016022
0.94999999999999996	0.32750889179610898
0.95999999999999996	0.79186062425393722
1.0	0.0
0.050000000000000044	0.046025469232496875
0.43999999999999995	0.67100333838010318
0.43000000000000005	0.72560542384947802
0.46999999999999997	0.82041419136706084
0.42500000000000004	0.63495628655860503
1.0	0.0
0.47999999999999998	0.85054616106936098
0.47999999999999998	0.85054616106936098
0.44499999999999995	0.79881591764806426
0.42500000000000004	0.77106379429951422
0.75	0.3031226393103148
0.66999999999999993	0.31383365178850803
0.43500000000000005	0.97672019920532605
1.0	2.8532587526850602e-36
0.42500000000000004	0.5158730225841508
0.86499999999999999	0.38361614457267446
0.95499999999999996	0.75508756681168432
0.82499999999999996	0.14553386638487242
0.40500000000000003	0.63495628655860503
0.68500000000000005	0.3377856551953603
0.45499999999999996	0.85054616106936098
0.71500000000000008	0.13250926609740415
0.495	0.88921187429556248
0.87	0.58822423281154412
0.43000000000000005	0.69380283003953735
0.43999999999999995	0.27992614478104061
0.20999999999999996	0.34196822672686322
1.0	1.6136792744059576e-06
0.38500000000000001	0.63495628655860503
0.19999999999999996	0.53055096284257197
0.32999999999999996	0.39513475493535466
0.45999999999999996	0.82041419136706084
0.46499999999999997	0.82041419136706084
0.35999999999999999	0.63482321599514235
0.13	0.97693650656348507
0.47499999999999998	0.8892118742955778
0.47499999999999998	0.85054616106936098
0.48999999999999999	0.79444394421478204
0.66500000000000004	0.27758573968515765
0.94999999999999996	0.14762161693232023
0.21499999999999997	0.33510638868287435
1.0	3.5568100561510795e-05
0.90000000000000002	0.18443364760294134
0.39500000000000002	0.63482321599514235
1.0	8.3067730500950474e-06
0.65000000000000002	0.6022940145151483
0.89000000000000001	0.80513458936238169
0.35999999999999999	0.63495628655860503
0.35499999999999998	0.63482321599514235
1.0	1.6136792744059576e-06
0.47999999999999998	0.85054616106936098
0.255	0.33510638868287435
0.93500000000000005	0.00078449887573174863
0.48999999999999999	0.88921187429556248
0.92999999999999994	0.95769025101651317
0.43000000000000005	0.69380283003953735
0.44999999999999996	0.79444394421478204
0.93999999999999995	0.00010991517898946779
0.90500000000000003	0.048778750463894627
1.0	0.0
0.44499999999999995	0.79444394421478204
0.89500000000000002	0.65418263512213826
0.45499999999999996	0.70194722532678866
0.35499999999999998	0.5669983073024325
0.76500000000000001	0.059248324426153513
0.42500000000000004	0.72560542384947802
0.72499999999999998	0.530739306806711
0.48499999999999999	0.85054616106936098
0.46999999999999997	0.88921187429556248
0.80499999999999994	0.0089355759601558362
0.48499999999999999	0.8892118742955778
0.94499999999999995	0.88839411897937304
0.86499999999999999	0.14553386638487242
0.95499999999999996	0.50850060605533309
0.44999999999999996	0.71134409610753124
0.29000000000000004	0.5669983073024325
0.495	0.88921187429556248
0.755	0.98494144201899114
0.77000000000000002	0.44470590401782306
0.40000000000000002	0.61380312837704887
0.43999999999999995	0.72560542384947802
0.44499999999999995	0.79881591764806426
0.47999999999999998	0.88921187429556248
0.48999999999999999	0.88921187429556248
0.47499999999999998	0.8892118742955778
0.69500000000000006	0.50090710442671993
0.36499999999999999	0.61380312837704887
0.48999999999999999	0.30377895775685448
0.375	0.67100333838010318
0.29000000000000004	0.5669983073024325
0.94999999999999996	0.79186062425393722
0.31999999999999995	0.52636540593912251
0.035000000000000031	0.046025469232496875
0.80000000000000004	0.26401331509866999
0.47999999999999998	0.8892118742955778
0.755	0.71604228760033606
0.98999999999999999	0.0
0.34499999999999997	0.57252300864528349
0.48999999999999999	0.8892118742955778
0.77500000000000002	0.27185015292893872
0.31499999999999995	0.61380312837704887
1.0	0.0
0.47999999999999998	0.82041419136706084
0.96999999999999997	2.2525913086016361e-12
1.0	0.0
0.67999999999999994	0.27758573968515765
0.37	0.63495628655860503
0.30500000000000005	0.5669983073024325
0.46499999999999997	0.79444394421478204
0.43500000000000005	0.77106379429951422
0.37	0.61380312837704887
0.96999999999999997	0.79186062425393722
0.69999999999999996	0.094621637866675268
0.22499999999999998	0.39786135131272304
0.42000000000000004	0.72560542384947802
0.69500000000000006	0.059248324426153104
0.42500000000000004	0.72560542384947802
0.47499999999999998	0.85054616106936098
0.625	0.030823701083771991
0.625	0.27758573968515765
0.56000000000000005	0.74337427317744109
0.35999999999999999	0.55242349764209098
0.77500000000000002	0.98494144201899114
0.98499999999999999	0.0
0.45499999999999996	0.82041419136706084
1.0	0.63940661208619931
0.77000000000000002	0.79126175961424305
0.47499999999999998	0.82041419136706084
0.47999999999999998	0.67812628097457994
0.48999999999999999	0.8892118742955778
0.47499999999999998	0.85054616106936098
0.92500000000000004	0.4224196695692306
0.15000000000000002	0.97693650656348507
0.875	0.46761286259935553
0.92999999999999994	0.38628521834575358
1.0	0.30343605938897106
0.41500000000000004	0.72560542384947802
0.44999999999999996	0.72560542384947802
0.92000000000000004	0.99092552108034082
0.65999999999999992	0.50090710442671993
0.33499999999999996	0.55242349764209098
0.81000000000000005	0.075882956213474073
0.055000000000000049	0.046025469232496875
0.48499999999999999	0.85054616106936098
0.48999999999999999	0.8892118742955778
0.5	0.97672019920532605
1.0	7.3972772446234774e-08
1.0	0.001175562813368604
1.0	0.0
0.495	0.88921187429556248
0.96499999999999997	0.89296060039412106
0.47499999999999998	0.85054616106936098
0.78000000000000003	0.88483711116790975
0.93500000000000005	0.14762161693232023
0.46499999999999997	0.85054616106936098
